model_id,experiment_type,domain_config,domain_id,model_type,num_samples,num_parameters,max_steps,run_number,sequence_length,n_layer,n_head,n_embd,epochs,max_lr,task_id,compile,predict,eval_interval,checkpoint_interval,enforce_data_epochs,batch_size,choice_only,best_val_full_loss,best_val_full_loss_step,best_val_choice_loss,best_val_choice_loss_step,best_val_reward_loss,best_val_reward_loss_step
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,35000,395,48,2,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445569634437561,5600,0.284312754869461,3150,0.6229212284088135,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,35000,396,48,2,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445569634437561,5600,0.284312754869461,3150,0.6229212284088135,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,70200,393,48,2,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7451463341712952,7722,0.2837185859680176,2106,0.6415293216705322,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,70200,394,48,2,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7451463341712952,7722,0.2837185859680176,2106,0.6415293216705322,702
sweep,comparison,domains.ini,shared_A_C,GPT,38M,6848,37800,399,12,2,4,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7586054801940918,37800,0.2486588060855865,378,0.6318185925483704,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,6848,37800,400,12,2,4,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7586054801940918,37800,0.2486588060855865,378,0.6318185925483704,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,25984,37800,403,12,2,4,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7586115002632141,33264,0.2637581825256347,378,0.6144996881484985,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,25984,37800,404,12,2,4,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7586115002632141,33264,0.2637581825256347,378,0.6144996881484985,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,25984,75800,401,12,2,4,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7587310075759888,75800,0.2805379927158355,1516,0.6594473123550415,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,101120,37800,407,12,2,4,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7602509260177612,15120,0.2908539772033691,756,0.6291618943214417,0
sweep,comparison,domains.ini,shared_A_C,GPT,38M,101120,37800,408,12,2,4,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7602509260177612,15120,0.2908539772033691,756,0.6291618943214417,0
sweep,comparison,domains.ini,shared_A_C,GPT,38M,101120,75800,405,12,2,4,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7616744041442871,11370,0.2826503217220306,1516,0.6291860938072205,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,7040,37000,411,24,2,4,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7508988380432129,37000,0.2485921084880828,370,0.6405190229415894,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,7040,37000,412,24,2,4,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7508988380432129,37000,0.2485921084880828,370,0.6405190229415894,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,7040,74000,409,24,2,4,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7508630156517029,74000,0.2884197235107422,740,0.6485023498535156,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,7040,74000,410,24,2,4,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7508630156517029,74000,0.2884197235107422,740,0.6485023498535156,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,26368,37000,415,24,2,4,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7510935068130493,23680,0.2725624740123749,370,0.6090713143348694,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,26368,37000,416,24,2,4,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7510935068130493,23680,0.2725624740123749,370,0.6090713143348694,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,26368,74000,414,24,2,4,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7524812817573547,65860,0.2870663702487945,740,0.6432188749313354,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,101888,37000,419,24,2,4,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.753800630569458,11100,0.288897842168808,740,0.6194164752960205,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,101888,74000,417,24,2,4,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7528560757637024,14060,0.2858382165431976,2220,0.6194348335266113,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,101888,74000,418,24,2,4,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7528560757637024,14060,0.2858382165431976,2220,0.6194348335266113,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,7424,35000,423,48,2,4,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7433805465698242,34300,0.2590973079204559,350,0.6145913004875183,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,7424,70200,421,48,2,4,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7430019378662109,70200,0.2829724252223968,25974,0.6240036487579346,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,7424,70200,422,48,2,4,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7430019378662109,70200,0.2829724252223968,25974,0.6240036487579346,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,7424,35000,424,48,2,4,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7433805465698242,34300,0.2590973079204559,350,0.6145913004875183,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,27136,35000,427,48,2,4,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7440359592437744,23800,0.2659048736095428,350,0.6180870532989502,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,27136,70200,425,48,2,4,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7441504001617432,18954,0.2815615236759186,9126,0.6468076109886169,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,27136,70200,426,48,2,4,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7441504001617432,18954,0.2815615236759186,9126,0.6468076109886169,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,27136,35000,428,48,2,4,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7440359592437744,23800,0.2659048736095428,350,0.6180870532989502,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,35000,431,48,2,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445569634437561,5600,0.284312754869461,3150,0.6229212284088135,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,70200,429,48,2,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7451463341712952,7722,0.2837185859680176,2106,0.6415293216705322,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,70200,430,48,2,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7451463341712952,7722,0.2837185859680176,2106,0.6415293216705322,702
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,435,12,4,1,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7583497166633606,37422,0.2477095872163772,378,0.6384872794151306,756
sweep,comparison,domains.ini,shared_A_C,GPT,35M,103424,35000,432,48,2,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445569634437561,5600,0.284312754869461,3150,0.6229212284088135,350
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,436,12,4,1,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7583497166633606,37422,0.2477095872163772,378,0.6384872794151306,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,434,12,4,1,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586299777030945,75800,0.287955492734909,758,0.6400123834609985,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,433,12,4,1,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586299777030945,75800,0.287955492734909,758,0.6400123834609985,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,439,12,4,1,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7590681910514832,22680,0.258997768163681,378,0.6273988485336304,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,437,12,4,1,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7604183554649353,68978,0.2854489982128143,2274,0.6557897329330444,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,443,12,4,1,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7613868713378906,12852,0.2914289832115173,756,0.6350616812705994,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,438,12,4,1,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7604183554649353,68978,0.2854489982128143,2274,0.6557897329330444,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,444,12,4,1,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7613868713378906,12852,0.2914289832115173,756,0.6350616812705994,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,441,12,4,1,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7614383101463318,10612,0.2848129272460937,1516,0.6586489081382751,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,442,12,4,1,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7614383101463318,10612,0.2848129272460937,1516,0.6586489081382751,758
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,447,24,4,1,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7503860592842102,36260,0.244329035282135,370,0.6544613838195801,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,448,24,4,1,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7503860592842102,36260,0.244329035282135,370,0.6544613838195801,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,445,24,4,1,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504281401634216,71040,0.2888462841510772,740,0.654465913772583,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,446,24,4,1,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504281401634216,71040,0.2888462841510772,740,0.654465913772583,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,451,24,4,1,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7519595623016357,23310,0.2650717496871948,370,0.6192600727081299,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,452,24,4,1,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7519595623016357,23310,0.2650717496871948,370,0.6192600727081299,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,449,24,4,1,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518109083175659,15540,0.286958634853363,740,0.6560730934143066,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,450,24,4,1,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518109083175659,15540,0.286958634853363,740,0.6560730934143066,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,455,24,4,1,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7540279030799866,2960,0.2734884917736053,370,0.6188805103302002,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,453,24,4,1,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7524374723434448,14060,0.2879955768585205,2960,0.642641007900238,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,456,24,4,1,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7540279030799866,2960,0.2734884917736053,370,0.6188805103302002,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,454,24,4,1,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7524374723434448,14060,0.2879955768585205,2960,0.642641007900238,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,459,48,4,1,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7428151369094849,28350,0.2631852328777313,350,0.6209802031517029,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,460,48,4,1,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7428151369094849,28350,0.2631852328777313,350,0.6209802031517029,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,457,48,4,1,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7432160973548889,70200,0.2852910459041595,11934,0.6322728991508484,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,458,48,4,1,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7432160973548889,70200,0.2852910459041595,11934,0.6322728991508484,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,463,48,4,1,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7448022365570068,7350,0.2572412192821502,350,0.6384835243225098,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,464,48,4,1,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7448022365570068,7350,0.2572412192821502,350,0.6384835243225098,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,461,48,4,1,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7446779012680054,23868,0.2878969609737396,15444,0.642643392086029,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,462,48,4,1,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7446779012680054,23868,0.2878969609737396,15444,0.642643392086029,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,465,48,4,1,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7458714842796326,14742,0.2882646918296814,4212,0.6448282599449158,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,467,48,4,1,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7447091937065125,5250,0.2810342907905578,350,0.6231616139411926,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,468,48,4,1,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7447091937065125,5250,0.2810342907905578,350,0.6231616139411926,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,466,48,4,1,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7458714842796326,14742,0.2882646918296814,4212,0.6448282599449158,0
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,472,12,4,1,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7583497166633606,37422,0.2477095872163772,378,0.6384872794151306,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,469,12,4,1,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586299777030945,75800,0.287955492734909,758,0.6400123834609985,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,470,12,4,1,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586299777030945,75800,0.287955492734909,758,0.6400123834609985,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,475,12,4,1,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7590681910514832,22680,0.258997768163681,378,0.6273988485336304,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,476,12,4,1,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7590681910514832,22680,0.258997768163681,378,0.6273988485336304,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,473,12,4,1,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7604183554649353,68978,0.2854489982128143,2274,0.6557897329330444,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,474,12,4,1,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7604183554649353,68978,0.2854489982128143,2274,0.6557897329330444,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,479,12,4,1,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7613868713378906,12852,0.2914289832115173,756,0.6350616812705994,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,480,12,4,1,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7613868713378906,12852,0.2914289832115173,756,0.6350616812705994,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,477,12,4,1,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7614383101463318,10612,0.2848129272460937,1516,0.6586489081382751,758
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,483,24,4,1,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7503860592842102,36260,0.244329035282135,370,0.6544613838195801,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,484,24,4,1,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7503860592842102,36260,0.244329035282135,370,0.6544613838195801,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,481,24,4,1,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504281401634216,71040,0.2888462841510772,740,0.654465913772583,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,487,24,4,1,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7519595623016357,23310,0.2650717496871948,370,0.6192600727081299,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,482,24,4,1,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504281401634216,71040,0.2888462841510772,740,0.654465913772583,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,488,24,4,1,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7519595623016357,23310,0.2650717496871948,370,0.6192600727081299,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,485,24,4,1,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518109083175659,15540,0.286958634853363,740,0.6560730934143066,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,486,24,4,1,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518109083175659,15540,0.286958634853363,740,0.6560730934143066,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,491,24,4,1,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7540279030799866,2960,0.2734884917736053,370,0.6188805103302002,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,490,24,4,1,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7524374723434448,14060,0.2879955768585205,2960,0.642641007900238,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,489,24,4,1,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7524374723434448,14060,0.2879955768585205,2960,0.642641007900238,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,492,24,4,1,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7540279030799866,2960,0.2734884917736053,370,0.6188805103302002,370
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,495,48,4,1,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7428151369094849,28350,0.2631852328777313,350,0.6209802031517029,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,496,48,4,1,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7428151369094849,28350,0.2631852328777313,350,0.6209802031517029,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,493,48,4,1,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7432160973548889,70200,0.2852910459041595,11934,0.6322728991508484,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,497,48,4,1,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7446779012680054,23868,0.2878969609737396,15444,0.642643392086029,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,494,48,4,1,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7432160973548889,70200,0.2852910459041595,11934,0.6322728991508484,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,501,48,4,1,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7458714842796326,14742,0.2882646918296814,4212,0.6448282599449158,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,498,48,4,1,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7446779012680054,23868,0.2878969609737396,15444,0.642643392086029,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,504,48,4,1,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7447091937065125,5250,0.2810342907905578,350,0.6231616139411926,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,503,48,4,1,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7447091937065125,5250,0.2810342907905578,350,0.6231616139411926,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,502,48,4,1,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7458714842796326,14742,0.2882646918296814,4212,0.6448282599449158,0
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,507,12,4,2,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585021257400513,35910,0.2478766739368438,378,0.6383779048919678,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,505,12,4,2,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586813569068909,73526,0.2868394553661346,758,0.6401286721229553,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,511,12,4,2,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7593091726303101,19278,0.2588446140289306,378,0.6275098919868469,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,506,12,4,2,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586813569068909,73526,0.2868394553661346,758,0.6401286721229553,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,512,12,4,2,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7593091726303101,19278,0.2588446140289306,378,0.6275098919868469,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,509,12,4,2,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7605301141738892,61398,0.2870036959648132,758,0.6554655432701111,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,510,12,4,2,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7605301141738892,61398,0.2870036959648132,758,0.6554655432701111,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,515,12,4,2,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.761016845703125,14742,0.2878477275371551,756,0.6349086165428162,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,516,12,4,2,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.761016845703125,14742,0.2878477275371551,756,0.6349086165428162,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,513,12,4,2,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612423896789551,6822,0.2820904552936554,1516,0.6577426791191101,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,514,12,4,2,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612423896789551,6822,0.2820904552936554,1516,0.6577426791191101,758
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,520,24,4,2,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.750519335269928,32930,0.2445379048585891,370,0.6544619202613831,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,519,24,4,2,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.750519335269928,32930,0.2445379048585891,370,0.6544619202613831,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,517,24,4,2,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504736185073853,68820,0.2878464460372925,740,0.6544661521911621,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,518,24,4,2,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504736185073853,68820,0.2878464460372925,740,0.6544661521911621,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,523,24,4,2,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7523859739303589,19610,0.2643184065818786,370,0.6191763877868652,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,524,24,4,2,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7523859739303589,19610,0.2643184065818786,370,0.6191763877868652,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,521,24,4,2,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518830299377441,14060,0.2858475744724273,740,0.6561827063560486,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,522,24,4,2,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518830299377441,14060,0.2858475744724273,740,0.6561827063560486,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,527,24,4,2,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7536647319793701,2960,0.2725915610790252,370,0.6188912391662598,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,526,24,4,2,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7527836561203003,8880,0.2879115045070648,2220,0.6426657438278198,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,528,24,4,2,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7536647319793701,2960,0.2725915610790252,370,0.6188912391662598,370
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,531,48,4,2,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7435979843139648,32550,0.2632016539573669,350,0.6219325661659241,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,532,48,4,2,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7435979843139648,32550,0.2632016539573669,350,0.6219325661659241,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,535,48,4,2,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7464836835861206,7000,0.2568468749523163,350,0.6382628083229065,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,529,48,4,2,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444390058517456,33696,0.2849036753177643,16146,0.6340400576591492,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,530,48,4,2,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444390058517456,33696,0.2849036753177643,16146,0.6340400576591492,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,536,48,4,2,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7464836835861206,7000,0.2568468749523163,350,0.6382628083229065,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,533,48,4,2,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7457177042961121,25974,0.2844885587692261,6318,0.6433755159378052,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,534,48,4,2,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7457177042961121,25974,0.2844885587692261,6318,0.6433755159378052,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,537,48,4,2,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7461946606636047,10530,0.2852707803249359,14742,0.6447291970252991,702
